season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
1997,17,jerez,True,False,False,False,False,villeneuve,Canadian,williams,1,3,77,7,2,118,8,1,26
1997,17,jerez,True,False,False,False,False,berger,Austrian,benetton,8,4,24,1,6,64,1,3,38
1997,17,jerez,True,False,False,False,False,irvine,British,ferrari,7,5,22,0,7,100,5,2,31
1997,17,jerez,True,False,False,False,False,frentzen,German,williams,3,6,41,1,3,118,8,1,30
1997,17,jerez,True,False,False,False,False,panis,French,prost,9,7,16,0,10,21,0,6,31
1997,17,jerez,True,False,False,False,False,herbert,British,sauber,14,8,15,0,11,16,0,7,33
1997,17,jerez,True,False,False,False,False,magnussen,Danish,stewart,11,9,0,0,21,6,0,9,24
1997,17,jerez,True,False,False,False,False,nakano,Japanese,prost,15,10,2,0,19,21,0,6,26
1997,17,jerez,True,False,False,False,False,fisichella,Italian,jordan,17,11,20,0,8,33,0,5,24
1997,17,jerez,True,False,False,False,False,salo,Finnish,tyrrell,21,12,2,0,18,2,0,10,30
1997,17,jerez,True,False,False,False,False,alesi,French,benetton,10,13,36,0,4,64,1,3,33
1997,17,jerez,True,False,False,False,False,fontana,Argentine,sauber,18,14,0,0,24,16,0,7,22
1997,17,jerez,True,False,False,False,False,marques,Brazilian,minardi,20,15,0,0,26,0,0,11,21
1997,17,jerez,True,False,False,False,False,verstappen,Dutch,tyrrell,22,16,0,0,22,2,0,10,25
1997,17,jerez,True,False,False,False,False,katayama,Japanese,minardi,19,17,0,0,25,0,0,11,34
1997,17,jerez,True,False,False,False,False,michael_schumacher,German,ferrari,2,18,78,5,1,100,5,2,28
1997,17,jerez,True,False,False,False,False,damon_hill,British,arrows,4,19,7,0,13,9,0,8,37
1997,17,jerez,True,False,False,False,False,ralf_schumacher,German,jordan,16,20,13,0,12,33,0,5,22
1997,17,jerez,True,False,False,False,False,barrichello,Brazilian,stewart,12,21,6,0,14,6,0,9,25
1997,17,jerez,True,False,False,False,False,diniz,Brazilian,arrows,13,22,2,0,17,9,0,8,27
1998,1,albert_park,True,False,False,False,False,hakkinen,Finnish,mclaren,1,1,0,0,0,0,0,0,29
1998,1,albert_park,True,False,False,False,False,coulthard,British,mclaren,2,2,0,0,0,0,0,0,26
1998,1,albert_park,True,False,False,False,False,frentzen,German,williams,6,3,0,0,0,0,0,0,30
1998,1,albert_park,True,False,False,False,False,irvine,British,ferrari,8,4,0,0,0,0,0,0,32
1998,1,albert_park,True,False,False,False,False,villeneuve,Canadian,williams,4,5,0,0,0,0,0,0,26
1998,1,albert_park,True,False,False,False,False,herbert,British,sauber,5,6,0,0,0,0,0,0,33
1998,1,albert_park,True,False,False,False,False,wurz,Austrian,benetton,11,7,0,0,0,0,0,0,24
1998,1,albert_park,True,False,False,False,False,damon_hill,British,jordan,10,8,0,0,0,0,0,0,37
1998,1,albert_park,True,False,False,False,False,panis,French,prost,21,9,0,0,0,0,0,0,31
1998,1,albert_park,True,False,False,False,False,fisichella,Italian,benetton,7,10,0,0,0,0,0,0,25
1998,1,albert_park,True,False,False,False,False,alesi,French,sauber,12,11,0,0,0,0,0,0,33
1998,1,albert_park,True,False,False,False,False,trulli,Italian,prost,15,12,0,0,0,0,0,0,23
1998,1,albert_park,True,False,False,False,False,rosset,Brazilian,tyrrell,19,13,0,0,0,0,0,0,29
1998,1,albert_park,True,False,False,False,False,salo,Finnish,arrows,16,14,0,0,0,0,0,0,31
1998,1,albert_park,True,False,False,False,False,tuero,Argentine,minardi,17,15,0,0,0,0,0,0,19
1998,1,albert_park,True,False,False,False,False,nakano,Japanese,minardi,22,16,0,0,0,0,0,0,26
1998,1,albert_park,True,False,False,False,False,michael_schumacher,German,ferrari,3,17,0,0,0,0,0,0,29
1998,1,albert_park,True,False,False,False,False,diniz,Brazilian,arrows,20,18,0,0,0,0,0,0,27
1998,1,albert_park,True,False,False,False,False,ralf_schumacher,German,jordan,9,19,0,0,0,0,0,0,22
1998,1,albert_park,True,False,False,False,False,magnussen,Danish,stewart,18,20,0,0,0,0,0,0,24
1998,1,albert_park,True,False,False,False,False,takagi,Japanese,tyrrell,13,21,0,0,0,0,0,0,24
1998,1,albert_park,True,False,False,False,False,barrichello,Brazilian,stewart,14,22,0,0,0,0,0,0,25
1998,2,interlagos,False,False,False,False,False,hakkinen,Finnish,mclaren,1,1,10,1,1,16,1,1,29
1998,2,interlagos,False,False,False,False,False,coulthard,British,mclaren,2,2,6,0,2,16,1,1,27
1998,2,interlagos,False,False,False,False,False,michael_schumacher,German,ferrari,4,3,0,0,0,3,0,3,29
1998,2,interlagos,False,False,False,False,False,wurz,Austrian,benetton,5,4,0,0,7,0,0,5,24
1998,2,interlagos,False,False,False,False,False,frentzen,German,williams,3,5,4,0,3,6,0,2,30
1998,2,interlagos,False,False,False,False,False,fisichella,Italian,benetton,7,6,0,0,0,0,0,5,25
1998,2,interlagos,False,False,False,False,False,villeneuve,Canadian,williams,10,7,2,0,5,6,0,2,26
1998,2,interlagos,False,False,False,False,False,irvine,British,ferrari,6,8,3,0,4,3,0,3,32
1998,2,interlagos,False,False,False,False,False,alesi,French,sauber,15,9,0,0,0,1,0,4,33
1998,2,interlagos,False,False,False,False,False,magnussen,Danish,stewart,16,10,0,0,0,0,0,0,24
1998,2,interlagos,False,False,False,False,False,herbert,British,sauber,14,11,1,0,6,1,0,4,33
1998,2,interlagos,False,False,False,False,False,damon_hill,British,jordan,11,12,0,0,8,0,0,6,37
1998,2,interlagos,False,False,False,False,False,panis,French,prost,9,13,0,0,9,0,0,7,31
1998,2,interlagos,False,False,False,False,False,barrichello,Brazilian,stewart,13,14,0,0,0,0,0,0,25
1998,2,interlagos,False,False,False,False,False,rosset,Brazilian,tyrrell,21,15,0,0,0,0,0,0,29
1998,2,interlagos,False,False,False,False,False,tuero,Argentine,minardi,19,16,0,0,0,0,0,0,19
1998,2,interlagos,False,False,False,False,False,diniz,Brazilian,arrows,22,17,0,0,0,0,0,0,27
1998,2,interlagos,False,False,False,False,False,takagi,Japanese,tyrrell,17,18,0,0,0,0,0,0,24
1998,2,interlagos,False,False,False,False,False,salo,Finnish,arrows,20,19,0,0,0,0,0,0,31
1998,2,interlagos,False,False,False,False,False,trulli,Italian,prost,12,20,0,0,0,0,0,7,23
1998,2,interlagos,False,False,False,False,False,nakano,Japanese,minardi,18,21,0,0,0,0,0,0,26
1998,2,interlagos,False,False,False,False,False,ralf_schumacher,German,jordan,8,22,0,0,0,0,0,6,22
1998,3,galvez,False,False,False,False,True,michael_schumacher,German,ferrari,2,1,4,0,4,7,0,3,29
1998,3,galvez,False,False,False,False,True,hakkinen,Finnish,mclaren,3,2,20,2,1,32,2,1,29
1998,3,galvez,False,False,False,False,True,irvine,British,ferrari,4,3,3,0,6,7,0,3,32
1998,3,galvez,False,False,False,False,True,wurz,Austrian,benetton,8,4,3,0,5,4,0,4,24
1998,3,galvez,False,False,False,False,True,alesi,French,sauber,11,5,0,0,11,1,0,5,33
1998,3,galvez,False,False,False,False,True,coulthard,British,mclaren,1,6,12,0,2,32,2,1,27
1998,3,galvez,False,False,False,False,True,fisichella,Italian,benetton,10,7,1,0,9,4,0,4,25
1998,3,galvez,False,False,False,False,True,damon_hill,British,jordan,9,8,0,0,10,0,0,6,37
1998,3,galvez,False,False,False,False,True,frentzen,German,williams,6,9,6,0,3,8,0,2,30
1998,3,galvez,False,False,False,False,True,barrichello,Brazilian,stewart,14,10,0,0,0,0,0,8,25
1998,3,galvez,False,False,False,False,True,trulli,Italian,prost,16,11,0,0,0,0,0,7,23
1998,3,galvez,False,False,False,False,True,takagi,Japanese,tyrrell,13,12,0,0,0,0,0,0,24
1998,3,galvez,False,False,False,False,True,nakano,Japanese,minardi,19,13,0,0,0,0,0,0,27
1998,3,galvez,False,False,False,False,True,rosset,Brazilian,tyrrell,21,14,0,0,0,0,0,0,29
1998,3,galvez,False,False,False,False,True,panis,French,prost,15,15,0,0,12,0,0,7,31
1998,3,galvez,False,False,False,False,True,tuero,Argentine,minardi,20,16,0,0,0,0,0,0,19
1998,3,galvez,False,False,False,False,True,villeneuve,Canadian,williams,7,17,2,0,7,8,0,2,27
1998,3,galvez,False,False,False,False,True,herbert,British,sauber,12,18,1,0,8,1,0,5,33
1998,3,galvez,False,False,False,False,True,ralf_schumacher,German,jordan,5,19,0,0,0,0,0,6,22
1998,3,galvez,False,False,False,False,True,salo,Finnish,arrows,17,20,0,0,0,0,0,0,31
1998,3,galvez,False,False,False,False,True,magnussen,Danish,stewart,22,21,0,0,13,0,0,8,24
1998,3,galvez,False,False,False,False,True,diniz,Brazilian,arrows,18,22,0,0,0,0,0,0,27
1998,4,imola,False,False,False,False,False,coulthard,British,mclaren,1,1,13,0,3,39,2,1,27
1998,4,imola,False,False,False,False,False,michael_schumacher,German,ferrari,3,2,14,1,2,21,1,2,29
1998,4,imola,False,False,False,False,False,irvine,British,ferrari,4,3,7,0,4,21,1,2,32
1998,4,imola,False,False,False,False,False,villeneuve,Canadian,williams,6,4,2,0,7,8,0,3,27
1998,4,imola,False,False,False,False,False,frentzen,German,williams,8,5,6,0,5,8,0,3,30
1998,4,imola,False,False,False,False,False,alesi,French,sauber,12,6,2,0,8,3,0,5,33
1998,4,imola,False,False,False,False,False,ralf_schumacher,German,jordan,9,7,0,0,0,0,0,6,22
1998,4,imola,False,False,False,False,False,tuero,Argentine,minardi,19,8,0,0,0,0,0,10,20
1998,4,imola,False,False,False,False,False,salo,Finnish,arrows,14,9,0,0,0,0,0,0,31
1998,4,imola,False,False,False,False,False,damon_hill,British,jordan,7,10,0,0,11,0,0,6,37
1998,4,imola,False,False,False,False,False,panis,French,prost,13,11,0,0,12,0,0,7,31
1998,4,imola,False,False,False,False,False,rosset,Brazilian,tyrrell,22,12,0,0,18,0,0,9,29
1998,4,imola,False,False,False,False,False,takagi,Japanese,tyrrell,15,13,0,0,16,0,0,9,24
1998,4,imola,False,False,False,False,False,trulli,Italian,prost,16,14,0,0,15,0,0,7,23
1998,4,imola,False,False,False,False,False,nakano,Japanese,minardi,21,15,0,0,17,0,0,10,27
1998,4,imola,False,False,False,False,False,diniz,Brazilian,arrows,18,16,0,0,0,0,0,0,27
1998,4,imola,False,False,False,False,False,hakkinen,Finnish,mclaren,2,17,26,2,1,39,2,1,29
1998,4,imola,False,False,False,False,False,fisichella,Italian,benetton,10,18,1,0,9,7,0,4,25
1998,4,imola,False,False,False,False,False,wurz,Austrian,benetton,5,19,6,0,6,7,0,4,24
1998,4,imola,False,False,False,False,False,herbert,British,sauber,11,20,1,0,10,3,0,5,33
1998,4,imola,False,False,False,False,False,magnussen,Danish,stewart,20,21,0,0,14,0,0,8,24
1998,4,imola,False,False,False,False,False,barrichello,Brazilian,stewart,17,22,0,0,13,0,0,8,25
1998,5,catalunya,True,False,False,False,False,hakkinen,Finnish,mclaren,1,1,26,2,1,49,3,1,29
1998,5,catalunya,True,False,False,False,False,coulthard,British,mclaren,2,2,23,1,2,49,3,1,27
1998,5,catalunya,True,False,False,False,False,michael_schumacher,German,ferrari,3,3,20,1,3,31,1,2,29
1998,5,catalunya,True,False,False,False,False,wurz,Austrian,benetton,5,4,6,0,6,7,0,4,24
1998,5,catalunya,True,False,False,False,False,barrichello,Brazilian,stewart,9,5,0,0,16,0,0,10,25
1998,5,catalunya,True,False,False,False,False,villeneuve,Canadian,williams,10,6,5,0,7,13,0,3,27
1998,5,catalunya,True,False,False,False,False,herbert,British,sauber,7,7,1,0,10,4,0,5,33
1998,5,catalunya,True,False,False,False,False,frentzen,German,williams,13,8,8,0,5,13,0,3,30
1998,5,catalunya,True,False,False,False,False,trulli,Italian,prost,16,9,0,0,18,0,0,8,23
1998,5,catalunya,True,False,False,False,False,alesi,French,sauber,14,10,3,0,8,4,0,5,33
1998,5,catalunya,True,False,False,False,False,ralf_schumacher,German,jordan,11,11,0,0,11,0,0,6,22
1998,5,catalunya,True,False,False,False,False,magnussen,Danish,stewart,18,12,0,0,17,0,0,10,24
1998,5,catalunya,True,False,False,False,False,takagi,Japanese,tyrrell,21,13,0,0,19,0,0,11,24
1998,5,catalunya,True,False,False,False,False,nakano,Japanese,minardi,20,14,0,0,20,0,0,7,27
1998,5,catalunya,True,False,False,False,False,tuero,Argentine,minardi,19,15,0,0,13,0,0,7,20
1998,5,catalunya,True,False,False,False,False,panis,French,prost,12,16,0,0,14,0,0,8,31
1998,5,catalunya,True,False,False,False,False,damon_hill,British,jordan,8,17,0,0,12,0,0,6,37
1998,5,catalunya,True,False,False,False,False,irvine,British,ferrari,6,18,11,0,4,31,1,2,32
1998,5,catalunya,True,False,False,False,False,fisichella,Italian,benetton,4,19,1,0,9,7,0,4,25
1998,5,catalunya,True,False,False,False,False,salo,Finnish,arrows,17,20,0,0,15,0,0,9,31
1998,5,catalunya,True,False,False,False,False,diniz,Brazilian,arrows,15,21,0,0,0,0,0,9,27
1998,6,monaco,True,False,False,False,False,hakkinen,Finnish,mclaren,1,1,36,3,1,65,4,1,29
1998,6,monaco,True,False,False,False,False,fisichella,Italian,benetton,3,2,1,0,11,10,0,4,25
1998,6,monaco,True,False,False,False,False,irvine,British,ferrari,7,3,11,0,4,35,1,2,32
1998,6,monaco,True,False,False,False,False,salo,Finnish,arrows,8,4,0,0,17,0,0,10,31
1998,6,monaco,True,False,False,False,False,villeneuve,Canadian,williams,13,5,6,0,7,14,0,3,27
1998,6,monaco,True,False,False,False,False,diniz,Brazilian,arrows,12,6,0,0,0,0,0,10,28
1998,6,monaco,True,False,False,False,False,herbert,British,sauber,9,7,1,0,10,4,0,5,33
1998,6,monaco,True,False,False,False,False,damon_hill,British,jordan,15,8,0,0,13,0,0,7,37
1998,6,monaco,True,False,False,False,False,nakano,Japanese,minardi,19,9,0,0,20,0,0,8,27
1998,6,monaco,True,False,False,False,False,michael_schumacher,German,ferrari,4,10,24,1,3,35,1,2,29
1998,6,monaco,True,False,False,False,False,takagi,Japanese,tyrrell,20,11,0,0,19,0,0,11,24
1998,6,monaco,True,False,False,False,False,alesi,French,sauber,11,12,3,0,8,4,0,5,33
1998,6,monaco,True,False,False,False,False,trulli,Italian,prost,10,13,0,0,16,0,0,9,23
1998,6,monaco,True,False,False,False,False,panis,French,prost,18,14,0,0,15,0,0,9,31
1998,6,monaco,True,False,False,False,False,ralf_schumacher,German,jordan,16,15,0,0,12,0,0,7,22
1998,6,monaco,True,False,False,False,False,wurz,Austrian,benetton,6,16,9,0,5,10,0,4,24
1998,6,monaco,True,False,False,False,False,magnussen,Danish,stewart,17,17,0,0,18,2,0,6,24
1998,6,monaco,True,False,False,False,False,coulthard,British,mclaren,2,18,29,1,2,65,4,1,27
1998,6,monaco,True,False,False,False,False,barrichello,Brazilian,stewart,14,19,2,0,9,2,0,6,26
1998,6,monaco,True,False,False,False,False,frentzen,German,williams,5,20,8,0,6,14,0,3,31
1998,6,monaco,True,False,False,False,False,tuero,Argentine,minardi,21,21,0,0,14,0,0,8,20
1998,6,monaco,True,False,False,False,False,rosset,Brazilian,tyrrell,0,22,0,0,21,0,0,11,29
1998,7,villeneuve,False,True,False,False,True,michael_schumacher,German,ferrari,3,1,24,1,3,39,1,2,29
1998,7,villeneuve,False,True,False,False,True,fisichella,Italian,benetton,4,2,7,0,8,16,0,3,25
1998,7,villeneuve,False,True,False,False,True,irvine,British,ferrari,8,3,15,0,4,39,1,2,32
1998,7,villeneuve,False,True,False,False,True,wurz,Austrian,benetton,11,4,9,0,5,16,0,3,24
1998,7,villeneuve,False,True,False,False,True,barrichello,Brazilian,stewart,13,5,2,0,11,2,0,7,26
1998,7,villeneuve,False,True,False,False,True,magnussen,Danish,stewart,20,6,0,0,20,2,0,7,24
1998,7,villeneuve,False,True,False,False,True,nakano,Japanese,minardi,18,7,0,0,19,0,0,9,27
1998,7,villeneuve,False,True,False,False,True,rosset,Brazilian,tyrrell,22,8,0,0,22,0,0,11,29
1998,7,villeneuve,False,True,False,False,True,diniz,Brazilian,arrows,19,9,1,0,13,4,0,5,28
1998,7,villeneuve,False,True,False,False,True,villeneuve,Canadian,williams,6,10,8,0,7,16,0,4,27
1998,7,villeneuve,False,True,False,False,True,tuero,Argentine,minardi,21,11,0,0,16,0,0,9,20
1998,7,villeneuve,False,True,False,False,True,damon_hill,British,jordan,10,12,0,0,15,0,0,8,37
1998,7,villeneuve,False,True,False,False,True,panis,French,prost,15,13,0,0,17,0,0,10,31
1998,7,villeneuve,False,True,False,False,True,frentzen,German,williams,7,14,8,0,6,16,0,4,31
1998,7,villeneuve,False,True,False,False,True,coulthard,British,mclaren,1,15,29,1,2,75,5,1,27
1998,7,villeneuve,False,True,False,False,True,herbert,British,sauber,12,16,1,0,12,4,0,6,33
1998,7,villeneuve,False,True,False,False,True,salo,Finnish,arrows,17,17,3,0,9,4,0,5,31
1998,7,villeneuve,False,True,False,False,True,hakkinen,Finnish,mclaren,2,18,46,4,1,75,5,1,29
1998,7,villeneuve,False,True,False,False,True,ralf_schumacher,German,jordan,5,19,0,0,14,0,0,8,22
1998,7,villeneuve,False,True,False,False,True,alesi,French,sauber,9,20,3,0,10,4,0,6,33
1998,7,villeneuve,False,True,False,False,True,trulli,Italian,prost,14,21,0,0,18,0,0,10,23
1998,7,villeneuve,False,True,False,False,True,takagi,Japanese,tyrrell,16,22,0,0,21,0,0,11,24
1998,8,magny_cours,True,False,False,False,False,michael_schumacher,German,ferrari,2,1,34,2,2,53,2,2,29
1998,8,magny_cours,True,False,False,False,False,irvine,British,ferrari,4,2,19,0,4,53,2,2,32
1998,8,magny_cours,True,False,False,False,False,hakkinen,Finnish,mclaren,1,3,46,4,1,75,5,1,29
1998,8,magny_cours,True,False,False,False,False,villeneuve,Canadian,williams,5,4,8,0,8,16,0,4,27
1998,8,magny_cours,True,False,False,False,False,wurz,Austrian,benetton,10,5,12,0,6,25,0,3,24
1998,8,magny_cours,True,False,False,False,False,coulthard,British,mclaren,3,6,29,1,3,75,5,1,27
1998,8,magny_cours,True,False,False,False,False,alesi,French,sauber,11,7,3,0,11,4,0,7,34
1998,8,magny_cours,True,False,False,False,False,herbert,British,sauber,13,8,1,0,12,4,0,7,34
1998,8,magny_cours,True,False,False,False,False,fisichella,Italian,benetton,9,9,13,0,5,25,0,3,25
1998,8,magny_cours,True,False,False,False,False,barrichello,Brazilian,stewart,14,10,4,0,9,5,0,5,26
1998,8,magny_cours,True,False,False,False,False,panis,French,prost,16,11,0,0,20,0,0,11,31
1998,8,magny_cours,True,False,False,False,False,verstappen,Dutch,stewart,15,12,0,0,0,5,0,5,26
1998,8,magny_cours,True,False,False,False,False,salo,Finnish,arrows,19,13,3,0,10,4,0,6,31
1998,8,magny_cours,True,False,False,False,False,diniz,Brazilian,arrows,17,14,1,0,13,4,0,6,28
1998,8,magny_cours,True,False,False,False,False,frentzen,German,williams,8,15,8,0,7,16,0,4,31
1998,8,magny_cours,True,False,False,False,False,ralf_schumacher,German,jordan,6,16,0,0,16,0,0,8,22
1998,8,magny_cours,True,False,False,False,False,nakano,Japanese,minardi,21,17,0,0,15,0,0,9,27
1998,8,magny_cours,True,False,False,False,False,takagi,Japanese,tyrrell,20,18,0,0,22,0,0,10,24
1998,8,magny_cours,True,False,False,False,False,trulli,Italian,prost,12,19,0,0,21,0,0,11,23
1998,8,magny_cours,True,False,False,False,False,tuero,Argentine,minardi,22,20,0,0,19,0,0,9,20
1998,8,magny_cours,True,False,False,False,False,damon_hill,British,jordan,7,21,0,0,17,0,0,8,37
1998,8,magny_cours,True,False,False,False,False,rosset,Brazilian,tyrrell,18,22,0,0,18,0,0,10,29
1998,9,silverstone,False,False,False,True,False,michael_schumacher,German,ferrari,2,1,44,3,2,69,3,2,29
1998,9,silverstone,False,False,False,True,False,hakkinen,Finnish,mclaren,1,2,50,4,1,80,5,1,29
1998,9,silverstone,False,False,False,True,False,irvine,British,ferrari,5,3,25,0,4,69,3,2,32
1998,9,silverstone,False,False,False,True,False,wurz,Austrian,benetton,11,4,14,0,5,27,0,3,24
1998,9,silverstone,False,False,False,True,False,fisichella,Italian,benetton,10,5,13,0,6,27,0,3,25
1998,9,silverstone,False,False,False,True,False,ralf_schumacher,German,jordan,21,6,0,0,16,0,0,8,23
1998,9,silverstone,False,False,False,True,False,villeneuve,Canadian,williams,3,7,11,0,7,19,0,4,27
1998,9,silverstone,False,False,False,True,False,nakano,Japanese,minardi,19,8,0,0,15,0,0,9,27
1998,9,silverstone,False,False,False,True,False,takagi,Japanese,tyrrell,17,9,0,0,22,0,0,10,24
1998,9,silverstone,False,False,False,True,False,alesi,French,sauber,8,10,3,0,11,4,0,7,34
1998,9,silverstone,False,False,False,True,False,diniz,Brazilian,arrows,12,11,1,0,13,4,0,6,28
1998,9,silverstone,False,False,False,True,False,panis,French,prost,22,12,0,0,20,0,0,11,31
1998,9,silverstone,False,False,False,True,False,barrichello,Brazilian,stewart,16,13,4,0,9,5,0,5,26
1998,9,silverstone,False,False,False,True,False,verstappen,Dutch,stewart,15,14,0,0,23,5,0,5,26
1998,9,silverstone,False,False,False,True,False,coulthard,British,mclaren,4,15,30,1,3,80,5,1,27
1998,9,silverstone,False,False,False,True,False,trulli,Italian,prost,14,16,0,0,21,0,0,11,23
1998,9,silverstone,False,False,False,True,False,rosset,Brazilian,tyrrell,20,17,0,0,18,0,0,10,29
1998,9,silverstone,False,False,False,True,False,tuero,Argentine,minardi,18,18,0,0,19,0,0,9,20
